-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,text-shopee-primary,w-auto,text-white,pointer-events-none_3,text-ellipsis,_container,_container_link,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m1jbvil9l3drb0,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,iPhhon 13 128 GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,327 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"iPhhon 13 128 GB Garansi Resmi
Rp
9.499.000
4.9
327 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/iPhhon-13-128-GB-Garansi-Resmi-i.36898663.28214569326?extraParams=%7B%22display_model_id%22%3A99022957129%2C%22model_selection_logic%22%3A3%7D&sp_atk=b34c83d4-f901-4d94-bf01-342750576623&xptdk=b34c83d4-f901-4d94-bf01-342750576623,,
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lvyvq1u79l4e85,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple iPhone 12 128 GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Apple iPhone 12 128 GB
Rp
10.999.000
4.9
1RB+ Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Apple-iPhone-12-128-GB-i.1269032741.28501492469?extraParams=%7B%22display_model_id%22%3A226394280120%2C%22model_selection_logic%22%3A3%7D&sp_atk=e3db2c60-d65c-42ce-88df-3c98c23f1c09&xptdk=e3db2c60-d65c-42ce-88df-3c98c23f1c09,,
https://down-id.img.susercontent.com/file/id-11134207-81ztc-mdvg5cdz56o2ce,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,New iPhone 15 128GB Super Retina XDR Garansi Resmi,,Rp,13.313.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,95 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"New iPhone 15 128GB Super Retina XDR Garansi Resmi
Rp
13.313.000
4.9
95 Terjual
< 2 Hari
Semarang",https://shopee.co.id/New-iPhone-15-128GB-Super-Retina-XDR-Garansi-Resmi-i.429290579.10185950113?extraParams=%7B%22display_model_id%22%3A286250597157%2C%22model_selection_logic%22%3A3%7D&sp_atk=653319df-0fca-4125-a096-eb65c37e5b75&xptdk=653319df-0fca-4125-a096-eb65c37e5b75,,
https://down-id.img.susercontent.com/file/id-11134207-82251-mhvd6laf4qvc2c,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,iPhone 17 Air [256GB] [512GB] RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,17.099.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,43 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-28%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"iPhone 17 Air [256GB] [512GB] RESMI
Rp
17.099.000
-28%
5.0
43 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/iPhone-17-Air-256GB-512GB-RESMI-i.1516969716.57652604917?extraParams=%7B%22display_model_id%22%3A350252916144%2C%22model_selection_logic%22%3A3%7D&sp_atk=6b028efb-bd66-4b70-9f47-6cee44d9e571&xptdk=6b028efb-bd66-4b70-9f47-6cee44d9e571,,
https://down-id.img.susercontent.com/file/id-11134207-81ztg-mesjxqjognpcb4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Apple Iphone 16 Pro Titanium 128GB Garansi Resmi - Ibox PA/A SA/A ID/A,,Rp,10.000.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,,,,"Apple Iphone 16 Pro Titanium 128GB Garansi Resmi - Ibox PA/A SA/A ID/A
Rp
10.000.000
5.0
1 Terjual
3-5 Hari
Jakarta Timur",https://shopee.co.id/Apple-Iphone-16-Pro-Titanium-128GB-Garansi-Resmi-Ibox-PA-A-SA-A-ID-A-i.113259825.41719725041?extraParams=%7B%22display_model_id%22%3A306613214803%2C%22model_selection_logic%22%3A3%7D&sp_atk=a4bd0853-bdc9-4fcb-a64e-f1fd0694777c&xptdk=a4bd0853-bdc9-4fcb-a64e-f1fd0694777c,,
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhvb7ex33cas7d,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Apple iPhone 15 - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,12.221.000,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,37 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"Apple iPhone 15 - Garansi Resmi
Rp
12.221.000
Kombo Hemat
4.9
37 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/Apple-iPhone-15-Garansi-Resmi-i.34907167.40869177342?extraParams=%7B%22display_model_id%22%3A435411719667%2C%22model_selection_logic%22%3A3%7D&sp_atk=823d61be-12f6-42fa-8db4-9c5511976b6b&xptdk=823d61be-12f6-42fa-8db4-9c5511976b6b,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-mahzu8vsub20a7,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,IP 13 128 Baru Segel Resmi Indonesia Galaxy Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.000.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"IP 13 128 Baru Segel Resmi Indonesia Galaxy Resmi
Rp
9.000.000
Cicilan
5.0
8 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/IP-13-128-Baru-Segel-Resmi-Indonesia-Galaxy-Resmi-i.2764201.10460571197?extraParams=%7B%22display_model_id%22%3A270255818773%2C%22model_selection_logic%22%3A3%7D&sp_atk=a324138a-39da-4a68-9e78-bc0a16f85afd&xptdk=a324138a-39da-4a68-9e78-bc0a16f85afd,,
https://down-id.img.susercontent.com/file/id-11134207-8224o-mjdy0y1692px68,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Apple Iphone 15 - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,12.050.000,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarmasin,,,,,,"Apple Iphone 15 - Garansi Resmi
Rp
12.050.000
Kombo Hemat
5.0
1RB+ Terjual
4-6 Hari
Banjarmasin",https://shopee.co.id/Apple-Iphone-15-Garansi-Resmi-i.53222836.24445740227?extraParams=%7B%22display_model_id%22%3A272327450029%2C%22model_selection_logic%22%3A3%7D&sp_atk=9a7609b8-66e2-484b-beaa-fc3f29568e80&xptdk=9a7609b8-66e2-484b-beaa-fc3f29568e80,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m7asjjtdoba842,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,𝗔𝗽𝗽𝗹𝗲® [iPhone@] 15 dan 15 Plus 128GB 256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,11.829.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-21%,,,,,"𝗔𝗽𝗽𝗹𝗲® [iPhone@] 15 dan 15 Plus 128GB 256GB
Rp
11.829.000
-21%
4.9
1RB+ Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/%F0%9D%97%94%F0%9D%97%BD%F0%9D%97%BD%F0%9D%97%B9%F0%9D%97%B2%C2%AE-iPhone-15-dan-15-Plus-128GB-256GB-i.37667557.28979462593?extraParams=%7B%22display_model_id%22%3A198306089876%2C%22model_selection_logic%22%3A3%7D&sp_atk=632557a3-c2fc-4c3c-b5f5-3f3f60069ebe&xptdk=632557a3-c2fc-4c3c-b5f5-3f3f60069ebe,,
https://down-id.img.susercontent.com/file/id-11134207-822wi-mlug42ck52ipcf,https://down-id.img.susercontent.com/file/id-11134258-822wh-mncisnffoni9b9,Apple iPhone 15 | Resmi Indonesia | Garansi | Ready Stock,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,13.465.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,28 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Sukabumi,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"Apple iPhone 15 | Resmi Indonesia | Garansi | Ready Stock
Rp
13.465.000
-1%
5.0
28 Terjual
< 2 Hari
Sukabumi",https://shopee.co.id/Apple-iPhone-15-Resmi-Indonesia-Garansi-Ready-Stock-i.755201975.27163403069?extraParams=%7B%22display_model_id%22%3A188555593906%2C%22model_selection_logic%22%3A3%7D&sp_atk=bc2de75a-9e3a-4fe7-9ad8-6e61b758d96b&xptdk=bc2de75a-9e3a-4fe7-9ad8-6e61b758d96b,,
https://down-id.img.susercontent.com/file/id-11134207-81zth-meo2gdvo4jk41a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple iPhone 16e,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,12.749.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,114 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Apple iPhone 16e
Rp
12.749.000
4.8
114 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Apple-iPhone-16e-i.1269032741.27330647884?extraParams=%7B%22display_model_id%22%3A185913699594%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd6a86d0-e1c7-42b2-923d-32cde12a0c1c&xptdk=cd6a86d0-e1c7-42b2-923d-32cde12a0c1c,,
https://down-id.img.susercontent.com/file/id-11134207-822wq-mmekj0kabg1ud5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple iPhone 15 128GB | 256GB Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,11.929.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,128 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,-14%,,,,,"Apple iPhone 15 128GB | 256GB Garansi Resmi Indonesia
Rp
11.929.000
-14%
5.0
128 Terjual
2-3 Hari
Tangerang",https://shopee.co.id/Apple-iPhone-15-128GB-256GB-Garansi-Resmi-Indonesia-i.1517186678.28686974537?extraParams=%7B%22display_model_id%22%3A365691557997%2C%22model_selection_logic%22%3A3%7D&sp_atk=6ea823ea-e1da-4d3e-b958-dbbfb95b85e7&xptdk=6ea823ea-e1da-4d3e-b958-dbbfb95b85e7,,
https://down-id.img.susercontent.com/file/id-11134207-81ztn-mdy3qx3nwdmta3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 15 Plus 128Gb | iPhone 15 128Gb & 256Gb iBox,,Rp,10.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,64 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"iPhone 15 Plus 128Gb | iPhone 15 128Gb & 256Gb iBox
Rp
10.500.000
5.0
64 Terjual
3-5 Hari
Jakarta Selatan",https://shopee.co.id/iPhone-15-Plus-128Gb-iPhone-15-128Gb-256Gb-iBox-i.696728148.44315417642?extraParams=%7B%22display_model_id%22%3A248803971489%2C%22model_selection_logic%22%3A3%7D&sp_atk=b1ed1111-4006-484f-aeff-43b2845a0f6f&xptdk=b1ed1111-4006-484f-aeff-43b2845a0f6f,,
https://down-id.img.susercontent.com/file/id-11134207-81ztp-mfrx08mbdbt92a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Iphone 15 128Gb Baru Segel Garansi Resmi Blibli,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,12.399.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,22 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"Iphone 15 128Gb Baru Segel Garansi Resmi Blibli
Rp
12.399.000
4.9
22 Terjual
Besok
Surabaya",https://shopee.co.id/Iphone-15-128Gb-Baru-Segel-Garansi-Resmi-Blibli-i.134819232.27292867270?extraParams=%7B%22display_model_id%22%3A291941525662%2C%22model_selection_logic%22%3A3%7D&sp_atk=1a49c89a-b5d9-4471-8eab-6dc259852104&xptdk=1a49c89a-b5d9-4471-8eab-6dc259852104,,
https://down-id.img.susercontent.com/file/id-11134207-81ztg-menyo0n4oxkw87,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple iPhone 15 256 GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,14.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,481 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,-26%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Apple iPhone 15 256 GB
Rp
14.499.000
-26%
5.0
481 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Apple-iPhone-15-256-GB-i.1269032741.27451481212?extraParams=%7B%22display_model_id%22%3A166501089247%2C%22model_selection_logic%22%3A3%7D&sp_atk=21ec38e1-bfd4-408f-9fa8-229a9d9154f1&xptdk=21ec38e1-bfd4-408f-9fa8-229a9d9154f1,,
https://down-id.img.susercontent.com/file/6075744db5ec69e1d92e66c5534abd18,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"IPhone 11 Pro Max 64GB , 256GB , 512GB Original",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.799.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,105 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Batam,-28%,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"IPhone 11 Pro Max 64GB , 256GB , 512GB Original
Rp
4.799.000
-28%
Cicilan
5.0
105 Terjual
2-4 Hari
Batam",https://shopee.co.id/IPhone-11-Pro-Max-64GB-256GB-512GB-Original-i.59123220.2847002735?extraParams=%7B%22display_model_id%22%3A186986808497%2C%22model_selection_logic%22%3A3%7D&sp_atk=f53585c0-720f-4307-b9b1-7e01d38a17f2&xptdk=f53585c0-720f-4307-b9b1-7e01d38a17f2,,
https://down-id.img.susercontent.com/file/id-11134207-822wi-mn5cy08u6dj577,,iphone 13 mini 128gb blue garansi resmi indonesia,,Rp,7.170.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,"iphone 13 mini 128gb blue garansi resmi indonesia
Rp
7.170.000
Besok
Surabaya",https://shopee.co.id/iphone-13-mini-128gb-blue-garansi-resmi-indonesia-i.403980607.53058979746?extraParams=%7B%22display_model_id%22%3A158009973206%2C%22model_selection_logic%22%3A3%7D&sp_atk=d2025ce0-877e-4fb2-876d-6a140921fce8&xptdk=d2025ce0-877e-4fb2-876d-6a140921fce8,,
https://down-id.img.susercontent.com/file/id-11134207-822wg-mleg7lqrsikkf4,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Apple iPhone 17 Pro 256GB 512GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,25.789.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Ponorogo,-19%,,,,,"Apple iPhone 17 Pro 256GB 512GB Garansi Resmi
Rp
25.789.000
-19%
5.0
3 Terjual
1-3 Hari
Kab. Ponorogo",https://shopee.co.id/Apple-iPhone-17-Pro-256GB-512GB-Garansi-Resmi-i.62356570.45956738828?extraParams=%7B%22display_model_id%22%3A370604255384%2C%22model_selection_logic%22%3A3%7D&sp_atk=b5bf6381-ef63-4b55-87ae-c819a392c6af&xptdk=b5bf6381-ef63-4b55-87ae-c819a392c6af,,
