-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,text-white,img,text-xs/sp14_2,w-auto,text-ellipsis,text-shopee-primary,truncate,pointer-events-none_3,_container,_container_link,text-xs,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-md32l14nm1ycf3,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Itel A80 Ram 4GB+4GB / 128GB  Garansi Resmi 1 Tahun di s,Rp,1.595.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,248 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,4.9,,,,,,"Itel A80 Ram 4GB+4GB / 128GB Garansi Resmi 1 Tahun di s
Rp
1.595.000
4.9
248 Terjual
2-4 Hari
Jakarta Timur",https://shopee.co.id/Itel-A80-Ram-4GB-4GB-128GB-Garansi-Resmi-1-Tahun-di-s-i.182118960.20685004478?extraParams=%7B%22display_model_id%22%3A270320341277%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c041bcd-61e3-42ce-9100-395a51248216&xptdk=9c041bcd-61e3-42ce-9100-395a51248216,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wm-ml92z6uc8kxvd5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NEW ITEL CITY 200 128GB BERGARANSI RESMI INDONESIA 1 TAHUN,Rp,1.899.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Gianyar,,,,,,,,,,"NEW ITEL CITY 200 128GB BERGARANSI RESMI INDONESIA 1 TAHUN
Rp
1.899.000
3-5 Hari
Kab. Gianyar",https://shopee.co.id/NEW-ITEL-CITY-200-128GB-BERGARANSI-RESMI-INDONESIA-1-TAHUN-i.350634382.50806581558?extraParams=%7B%22display_model_id%22%3A435591028288%2C%22model_selection_logic%22%3A3%7D&sp_atk=0cb9bc1c-711a-4072-aec9-41271c7b6c8f&xptdk=0cb9bc1c-711a-4072-aec9-41271c7b6c8f,,,
https://down-id.img.susercontent.com/file/id-11134207-8224w-mir1mw03ykn59f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Itel A100C [4GB+64GB] - Garansi Resmi 1 Tahun,Rp,1.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,65 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,4.9,,,,Produk Baru,,"Itel A100C [4GB+64GB] - Garansi Resmi 1 Tahun
Rp
1.399.000
Produk Baru
4.9
65 Terjual
2-4 Hari
Jakarta Utara",https://shopee.co.id/Itel-A100C-4GB-64GB-Garansi-Resmi-1-Tahun-i.927728909.50953444766?extraParams=%7B%22display_model_id%22%3A254125185678%2C%22model_selection_logic%22%3A3%7D&sp_atk=c277221d-e7e7-48cf-8d0b-607956d4e8b4&xptdk=c277221d-e7e7-48cf-8d0b-607956d4e8b4,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-82250-mj26si2brmyq73,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel A100C 4+8GB RAM / 64GB ROM - Military Grade Durability - Dynamic Bar - Ultra-Link Controll Bluetooth - IR Control - Side Finger and Face Lock,Rp,1.449.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Denpasar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,Produk Baru,,"Itel A100C 4+8GB RAM / 64GB ROM - Military Grade Durability - Dynamic Bar - Ultra-Link Controll Bluetooth - IR Control - Side Finger and Face Lock
Rp
1.449.000
Produk Baru
5.0
13 Terjual
< 2 Hari
Denpasar",https://shopee.co.id/Itel-A100C-4-8GB-RAM-64GB-ROM-Military-Grade-Durability-Dynamic-Bar-Ultra-Link-Controll-Bluetooth-IR-Control-Side-Finger-and-Face-Lock-i.195238438.51104105890?extraParams=%7B%22display_model_id%22%3A380389985938%2C%22model_selection_logic%22%3A3%7D&sp_atk=d2bfdf45-6ead-49da-afd0-557569d56d7e&xptdk=d2bfdf45-6ead-49da-afd0-557569d56d7e,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224s-mj44fom20lqf3f,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"itel A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade UltraLink Free Call 5000mAh Battery",Rp,1.359.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,137 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"itel A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade UltraLink Free Call 5000mAh Battery
Rp
1.359.000
-1%
4.9
137 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/itel-A100C-4-64GB-Layar-6.6-90Hz-Tahan-Banting-Military-Grade-UltraLink-Free-Call-5000mAh-Battery-i.257997524.29220902141?extraParams=%7B%22display_model_id%22%3A400565441943%2C%22model_selection_logic%22%3A3%7D&sp_atk=e419b106-702e-4835-94ea-c26f4d6000cc&xptdk=e419b106-702e-4835-94ea-c26f4d6000cc,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lmocvgfkl6esbc,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ITEL S23 4G 8GB/128GB S.BLACK,Rp,1.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tuban,,,,,,,,,,"ITEL S23 4G 8GB/128GB S.BLACK
Rp
1.450.000
1-3 Hari
Kab. Tuban",https://shopee.co.id/ITEL-S23-4G-8GB-128GB-S.BLACK-i.269092366.18294029167?extraParams=%7B%22display_model_id%22%3A148398302580%2C%22model_selection_logic%22%3A3%7D&sp_atk=5126adf7-e076-4449-be7f-8fe5118197e2&xptdk=5126adf7-e076-4449-be7f-8fe5118197e2,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mcvvjnbm45z03c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel S25 Ram 8/128 GB NFC Garansi Resmi Itel,Rp,1.799.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"Itel S25 Ram 8/128 GB NFC Garansi Resmi Itel
Rp
1.799.000
3-5 Hari
Jakarta Barat",https://shopee.co.id/Itel-S25-Ram-8-128-GB-NFC-Garansi-Resmi-Itel-i.27781153.44261160700?extraParams=%7B%22display_model_id%22%3A186187554865%2C%22model_selection_logic%22%3A3%7D&sp_atk=d45f03af-589f-43af-a815-4e5b40049458&xptdk=d45f03af-589f-43af-a815-4e5b40049458,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rdyb-mbrv4fayd0zd70,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,iTel S25 Ultra Ram 8/128GB | Ram 8/256GB | Ram 8/512GB,Rp,2.058.970,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,5.0,,,-21%,,,"iTel S25 Ultra Ram 8/128GB | Ram 8/256GB | Ram 8/512GB
Rp
2.058.970
-21%
5.0
3 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/iTel-S25-Ultra-Ram-8-128GB-Ram-8-256GB-Ram-8-512GB-i.1570248701.41507297140?extraParams=%7B%22display_model_id%22%3A69570950461%2C%22model_selection_logic%22%3A3%7D&sp_atk=01e27a66-b88b-4f3f-9de4-cd1fb5281ee8&xptdk=01e27a66-b88b-4f3f-9de4-cd1fb5281ee8,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/sg-11134201-81zty-mitqmem6xeyqc8,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Itel A100C 4GB/64GB Garansi Resmi Itel Indonesia,Rp,1.364.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,600 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,< 2 Hari,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-32%,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Itel A100C 4GB/64GB Garansi Resmi Itel Indonesia
Rp
1.364.000
-32%
Produk Baru
4.9
600 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Itel-A100C-4GB-64GB-Garansi-Resmi-Itel-Indonesia-i.1345303945.47103893455?extraParams=%7B%22display_model_id%22%3A400368276827%2C%22model_selection_logic%22%3A3%7D&sp_atk=5da96e93-2100-4b8b-b9fd-3bb8f14a6d60&xptdk=5da96e93-2100-4b8b-b9fd-3bb8f14a6d60,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m8lkkfghfo0uf0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,iTel S25 Ram 8GB Rom 128GB Segel Original & Bergaransi Resmi,Rp,1.973.609,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,5.0,,,-32%,,,"iTel S25 Ram 8GB Rom 128GB Segel Original & Bergaransi Resmi
Rp
1.973.609
-32%
5.0
3 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/iTel-S25-Ram-8GB-Rom-128GB-Segel-Original-Bergaransi-Resmi-i.233982802.29533492797?extraParams=%7B%22display_model_id%22%3A138302112704%2C%22model_selection_logic%22%3A3%7D&sp_atk=2757b948-f9bf-479a-982a-1e8075795945&xptdk=2757b948-f9bf-479a-982a-1e8075795945,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224x-mkt1a4a2g9vkfb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel S26 Ultra 8/256 GB Up to 16 GB RAM Garansi Resmi ITEL,Rp,2.880.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,124 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,-4%,,,"Itel S26 Ultra 8/256 GB Up to 16 GB RAM Garansi Resmi ITEL
Rp
2.880.000
-4%
5.0
124 Terjual
< 2 Hari
Palembang",https://shopee.co.id/Itel-S26-Ultra-8-256-GB-Up-to-16-GB-RAM-Garansi-Resmi-ITEL-i.213701015.19484858016?extraParams=%7B%22display_model_id%22%3A227042400369%2C%22model_selection_logic%22%3A3%7D&sp_atk=f7abcde9-28bd-4aee-94b7-13467e740ba5&xptdk=f7abcde9-28bd-4aee-94b7-13467e740ba5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn8aq3mza4g333,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL CITY 200 RAM 8GB ( 4+4GB) ROM 128GB GARANSI RESMI ITEL INDONESIA,Rp,1.449.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyuwangi,,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"ITEL CITY 200 RAM 8GB ( 4+4GB) ROM 128GB GARANSI RESMI ITEL INDONESIA
Rp
1.449.000
5.0
2 Terjual
3-4 Hari
Kab. Banyuwangi",https://shopee.co.id/ITEL-CITY-200-RAM-8GB-(-4-4GB)-ROM-128GB-GARANSI-RESMI-ITEL-INDONESIA-i.126276682.23481560041?extraParams=%7B%22display_model_id%22%3A262387336820%2C%22model_selection_logic%22%3A3%7D&sp_atk=6b4580b1-40ca-4a95-b1db-f837d0a68f74&xptdk=6b4580b1-40ca-4a95-b1db-f837d0a68f74,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-82252-mjfirf05pipz4b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"NEW ITEL A100C RAM 4(4+8) GB + 64GB BATERAI 5000 mAh layar 6,6 inch",Rp,1.369.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,49 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,< 2 Hari,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"NEW ITEL A100C RAM 4(4+8) GB + 64GB BATERAI 5000 mAh layar 6,6 inch
Rp
1.369.000
4.9
49 Terjual
< 2 Hari
Depok",https://shopee.co.id/NEW-ITEL-A100C-RAM-4(4-8)-GB-64GB-BATERAI-5000-mAh-layar-6-6-inch-i.1367937206.46154635524?extraParams=%7B%22display_model_id%22%3A350428457333%2C%22model_selection_logic%22%3A3%7D&sp_atk=52c0777a-5eb5-4232-aa62-88197d5e44e8&xptdk=52c0777a-5eb5-4232-aa62-88197d5e44e8,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-81zti-mfqeestb8tu6a8,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Itel Super 26 Ultra 8/256GB | T7300 | Corning Gorilla 7i | IP65 | 144Hz 1.5K 3D-Curved AMOLED | S26,Rp,2.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel Super 26 Ultra 8/256GB | T7300 | Corning Gorilla 7i | IP65 | 144Hz 1.5K 3D-Curved AMOLED | S26
Rp
2.599.000
4.8
15 Terjual
< 2 Hari
Depok",https://shopee.co.id/Itel-Super-26-Ultra-8-256GB-T7300-Corning-Gorilla-7i-IP65-144Hz-1.5K-3D-Curved-AMOLED-S26-i.649625196.41223767414?extraParams=%7B%22display_model_id%22%3A179104440744%2C%22model_selection_logic%22%3A3%7D&sp_atk=52974dbf-a10f-4b3c-a88e-cb131876fa0a&xptdk=52974dbf-a10f-4b3c-a88e-cb131876fa0a,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-macdncu8mvel3c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ITEL A80 RAM 4/128 GB GARANSI 1 TAHUN,Rp,1.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,,,,"ITEL A80 RAM 4/128 GB GARANSI 1 TAHUN
Rp
1.599.000
1-3 Hari
Surabaya",https://shopee.co.id/ITEL-A80-RAM-4-128-GB-GARANSI-1-TAHUN-i.7850895.24195349989?extraParams=%7B%22display_model_id%22%3A290208267099%2C%22model_selection_logic%22%3A3%7D&sp_atk=a5a4df62-7be4-4b99-8a6e-3637c3916c77&xptdk=a5a4df62-7be4-4b99-8a6e-3637c3916c77,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98z-lw88ilyhovvffa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel 5026 feature phone hp murah garansi resmi it5026,Rp,185.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,49 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Besok,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,Cicilan,,"Itel 5026 feature phone hp murah garansi resmi it5026
Rp
185.000
Cicilan
4.9
49 Terjual
Besok
Surabaya",https://shopee.co.id/Itel-5026-feature-phone-hp-murah-garansi-resmi-it5026-i.691632493.16456894666?extraParams=%7B%22display_model_id%22%3A144053625148%2C%22model_selection_logic%22%3A3%7D&sp_atk=dd511b88-b90c-4b79-a705-a9aae07bb79c&xptdk=dd511b88-b90c-4b79-a705-a9aae07bb79c,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224z-mke0qerbspold5,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,ITEL A100C 4GB/64GB [Unisoc T7100] 5000mAh,Rp,1.364.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,19 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,4.9,,,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ITEL A100C 4GB/64GB [Unisoc T7100] 5000mAh
Rp
1.364.000
-1%
4.9
19 Terjual
2-4 Hari
Jakarta Timur",https://shopee.co.id/ITEL-A100C-4GB-64GB-Unisoc-T7100-5000mAh-i.291375862.24090312601?extraParams=%7B%22display_model_id%22%3A215777183070%2C%22model_selection_logic%22%3A3%7D&sp_atk=d5f8f132-68a8-40a8-b92d-2371bee9def1&xptdk=d5f8f132-68a8-40a8-b92d-2371bee9def1,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mfqeu2gxzmz342,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,iTel P70 Ram 4GB Rom 128GB Segel Original & Bergaransi Resmi,Rp,1.461.751,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,5.0,,,-19%,,,"iTel P70 Ram 4GB Rom 128GB Segel Original & Bergaransi Resmi
Rp
1.461.751
-19%
5.0
6 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/iTel-P70-Ram-4GB-Rom-128GB-Segel-Original-Bergaransi-Resmi-i.233982802.44223784764?extraParams=%7B%22display_model_id%22%3A286933090008%2C%22model_selection_logic%22%3A3%7D&sp_atk=e8e1b41e-a7c9-4506-aa39-a2f11a313b5a&xptdk=e8e1b41e-a7c9-4506-aa39-a2f11a313b5a,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn2ectqftog232,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Handphone Itel S26 Super 26 Ultra Ram 8 128 GB,Rp,2.250.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Handphone Itel S26 Super 26 Ultra Ram 8 128 GB
Rp
2.250.000
< 2 Hari
Tangerang",https://shopee.co.id/Handphone-Itel-S26-Super-26-Ultra-Ram-8-128-GB-i.1170410584.52858856113?extraParams=%7B%22display_model_id%22%3A238272128452%2C%22model_selection_logic%22%3A3%7D&sp_atk=0632c50b-4c30-45fc-9c35-6d9e7fa4726b&xptdk=0632c50b-4c30-45fc-9c35-6d9e7fa4726b,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
