web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller,category,brand,condition,sold_text,sold_num
1775100534-99,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/bambooweavedesign629/free-ongkir-hp-op-reno9-pro-12-256gb-handphone-original-7-3-layar-33w-charging-50mp-ois-kamera-nfc-anti-air-free-screen-protector-1734481819078920014?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"[FREE ONGKIR] HP OP Reno9 Pro 12/256GB Handphone Original 7.3"" Layar 33W Charging 50MP OIS Kamera NFC Anti Air Free Screen Protector - hitam, 128GB",18202560,0,0 rating • 0 ulasan,3 barang berhasil terjual,BambooWeaveDesign629,Hp,Sony,Baru,Terjual 3,3
1775100540-100,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/putra-group/resmi-samsung-galaxy-a17-8-256gb-5g-black-grey-green-1732553358619542528?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"(RESMI) Samsung Galaxy A17 8/256GB 5G Black Grey Green - 8/128GB 4G, Black No Charger",30990000,4.9,784 rating • 254 ulasan,Terjual 1 rb+,Putra Group,Hp,Sony,Baru,Terjual 1 rb+,1000
1775100545-101,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/subaikanha/original-product-teno-camon40-pro-12gb-1512gb-android-14-7-3-inch-6000mah-kamera-72mp-108mp-ois-bluetooth-5-3-layar-7-5-inci-super-amoled-bisa-cod-1734605034887218778-1734604962460894810?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"[Original Product] Teno camon40 Pro 12GB+1512GB Android 14 7.3 inch 6000mAh - Kamera 72MP+108MP OIS - Bluetooth 5.3 Layar 7.5 Inci Super AMOLED Bisa COD - hitam, 128GB",14017040,0,0 rating • 0 ulasan,1 barang berhasil terjual,SUBAIKANHA,Hp,Sony,Baru,Terjual 1,1
1775100550-102,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/goodguoshiyaoshangmao/hp-gaming-legend-sumsag-galaxy-s-25-ultra-7-5-inch-144hz-8000mah-72mp-108mp-ultra-wide-angle-16gb-1tb-cooling-system-android-14-bisa-cod-1734014969768936914?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"HP GAMING LEGEND: S-25 Ultra 7.5 Inch 144Hz 8000mAh 72MP+108MP Ultra Wide Angle 16GB+1TB Cooling System Android 14 Bisa COD - hiram, 6+128GB",13282140,0,0 rating • 0 ulasan,8 barang berhasil terjual,Goodguoshiyaoshangmao,Hp,Sony,Baru,Terjual 8,8
1775100555-103,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/misty-phone/hp-smartphone-v15-ram-8gb-256gb-bergaransi-bisa-cod-1732378758190237091?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,HP Smartphone V15 Ram 8GB/256GB Bergaransi - BISA COD - HITAM,15000000,5.0,2 rating • 2 ulasan,Terjual 16,Misty Phone,Hp,Sony,Baru,Terjual 16,16
1775100561-104,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/aurora-mall-phone/hp-vivo-y21d-8-128gb-ram-8gb-8gb-extended-rom-128gb-vivo-terbaru-2025-garansi-resmi-1732911455368283598?extParam=ivf%3Dtrue%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"Hp Vivo Y21D 8/128GB RAM 8GB+8GB Extended ROM 128GB Garansi Resmi Android Handphone Murah Terbaru - Y21d 4/128  Black, Full Set + TWS",24990000,5.0,4 rating • 3 ulasan,Terjual 10,Aurora Mall Phone,Hp,Sony,Baru,Terjual 10,10
1775100566-105,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/modern-selular/infinix-note-50-8-256gb-up-to-16gb-extended-ram-helio-g100-6-78-fhd-amoled-50mp-ois-5200-mah-nfc-1733928560323888151?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch%26whid%3D18691589,Infinix Note 50 8/256GB - Up to 16GB Extended RAM - Helio G100 - 6.78” FHD+ Amoled - 50MP OIS - 5200 mAh - NFC - Promo Mountain Shade,27990000,5.0,17 rating • 14 ulasan,Terjual 90+,Modern Selular,Hp,Sony,Baru,Terjual 90+,90
1775100571-106,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/digitechmall/samsung-galaxy-a17-5g-8-256gb-garansi-resmi-8gb-256-gb-samsung-a17-4g-8-128gb-1732589425388521075?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"Samsung Galaxy A17 5G 8/256GB Garansi Resmi 8GB 256 GB | Samsung A17 4G 8/128GB - 4G 8/128GB Grey, Non Bundling",29220000,5.0,240 rating • 85 ulasan,Terjual 1 rb+,Digitech Mall,Hp,Sony,Baru,Terjual 1 rb+,1000
1775100576-107,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/digitechmall/oppo-a6-pro-5g-8-256gb-4g-8-128gb-garansi-resmi-nfc-ip69-1732830916011198067?extParam=ivf%3Dtrue%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"Oppo A6 Pro 5G 8/256GB | 4G 8/128GB Garansi Resmi - NFC IP69 - 4G 8/128 Titanium, Non Bonus",37440000,4.9,222 rating • 86 ulasan,Terjual 500+,Digitech Mall,Hp,Sony,Baru,Terjual 500+,500
1775100581-108,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/deamsaaa/oppo-reno-14-pro-ram-12-internal-512-handphone-smartphone-ponsel-kamera-wifi-layar-1732449756599059806?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,oppo Reno 14 pro ram 12 internal 512 Handphone Smartphone Ponsel Kamera Wifi Layar,6500000,0,0 rating • 0 ulasan,9 barang berhasil terjual,Deamsaaa,Hp,Sony,Baru,Terjual 9,9
1775100587-109,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/bumilindo---samsung-authorized/samsung-galaxy-a17-lte-8-128gb-8-256gb-1732731995538622203?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch%26whid%3D11569807,"Samsung Galaxy A17 LTE 8/128GB | 8/256GB - Black, 8/256GB",34990000,4.9,23 rating • 15 ulasan,Terjual 80+,Bumilindo - Samsung Authorized,Hp,Sony,Baru,Terjual 80+,80
1775100592-110,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/itel-official-store/super-brand-day-itel-super-26-ultra-t7300-ultra-gaming-processor-corning-gorilla-7i-ip65-3d-curved-amoled-screen-32mp-selfie-camera-6000mah-1734307419914864628?extParam=ivf%3Dtrue%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"SUPER BRAND DAY ITEL SUPER 26 ULTRA - T7300 Ultra Gaming Processor - Corning Gorilla 7i - IP65 - 3D Curved Amoled Screen- 32MP Selfie Camera - 6000mAH - Sapphire BlackBlue, 8/256 GB",27990000,4.9,558 rating • 371 ulasan,Terjual 1 rb+,Itel Official Store,Hp,Sony,Baru,Terjual 1 rb+,1000
1775100597-111,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/mahkota-accessories/zte-nubia-neo-3-gt-5g-8gb-256gb-garansi-resmi-smartphone-ponsel-1732467272539866316-1734667354883654860?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"ZTE NUBIA NEO 3 GT 5G 8+12GB/256GB & ZTE NUBIA NEO 3 5G 8+12GB/256GB GARANSI RESMI - SMARTPHONE/PONSEL - ZTE NUBIA NEO 3 5G | Cyber Silver, 8+12GB/256GB",26730000,4.9,25 rating • 24 ulasan,Terjual 70+,Mahkota Accessories,Hp,Sony,Baru,Terjual 70+,70
1775100602-112,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/tecnoofficialstore/5g-series-tecno-pova-7-5g-8-8gb-128gb-6000-mah-mediatek-d7300-ultimate-144hz-smooth-display-50mp-primary-camera-wireless-powerbank-android-15-hios-15-pova7-5g-1731813513335309387?extParam=ivf%3Dtrue%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"[5G Series] TECNO POVA 7 5G - 8+8GB*/128GB, 6000 mAh, Mediatek D7300 Ultimate, 144Hz Smooth Display , 50MP Primary Camera, Wireless Powerbank, Android 15 - HiOS 15 - POVA7 5G - Geek Black",31990000,4.9,602 rating • 534 ulasan,Terjual 1 rb+,TECNO Indonesia Shop,Hp,Sony,Baru,Terjual 1 rb+,1000
1775100607-113,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/myhartono/motorola-smartphone-xt2363-9-8-256gb-magenta-pb6b0008id-1731137132734940429?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch%26whid%3D18738148,Motorola Smartphone XT2363-9 8/256GB Magenta PB6B0008ID,28290000,5.0,3 rating • 1 ulasan,Terjual 11,MyHartono,Hp,Sony,Baru,Terjual 11,11
1775100612-114,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/vivoauthorizedbanten/vivo-v40-lite-ai-aura-light-baterai-5000-mah-80-watt-flashcharge-32mp-kamera-selfie-dan-50mp-kamera-belakang-5000mah-large-battery-layar-amoled-120hz-prosesor-snapdragon-685-vivostore-indonesia-1730251203340765162?extParam=ivf%3Dtrue%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"Vivo V40 Lite AI Aura Light Baterai 5000 mAh 80 Watt Flashcharge, 32MP kamera selfie dan 50MP kamera belakang, 5000mAh Large Battery, Layar Amoled 120Hz, Prosesor Snapdragon 685 vivostore.indonesia - SILVER, 8+128GB",26990000,4.9,67 rating • 30 ulasan,Terjual 100+,vivoAuthorized Banten,Hp,Sony,Baru,Terjual 100+,100
1775100617-115,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/rrn-olshoop/itel-s25u-ram-8-8-256gb-6-78-fhd-amoled-3d-120hz-6-9mm-ultra-slim-design-corning-gorila-glass-7i-32mp-selfie-cam-rear-cam-50mp-2mp-macro-nfc-ip64-dts-sound-hitam-non-proteksi-1732145176294360612?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"itel S25U RAM 8+8/256GB - 6.78""FHD+ Amoled 3D 120hz - 6.9mm Ultra Slim Design - Corning Gorila Glass 7i - 32MP Selfie Cam - Rear Cam 50MP+2MP Macro - NFC - IP64 - DTS Sound - Hitam, Non Proteksi - HITAM",16999990,0,0 rating • 0 ulasan,14 barang berhasil terjual,Rrn Olshoop,Hp,Sony,Baru,Terjual 14,14
1775100623-116,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/36shop/infinix-hot-60-pro-nfc-8gb-256gb-display-type-amoled-6-78-inches-helio-g200-5160mah-garansi-resmi-1-tahun-1731958620619572626?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Infinix Hot 60 Pro NFC 8GB+256GB - Display Type AMOLED 6.78 inches - Helio G200 - 5160mAh - Garansi resmi 1 Tahun - 8/256 Black,24650000,5.0,245 rating • 94 ulasan,Terjual 1 rb+,3636.Shop,Hp,Sony,Baru,Terjual 1 rb+,1000
1775100631-117,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/ini-toko-budi-shop/samsung-galaxy-a17-5g-4g-8-256gb-garansi-resmi-sein-new-1733211490078787047?extParam=ivf%3Dtrue%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"Samsung Galaxy A17 5G 4G 8/256Gb Garansi Resmi Sein New - A17 8/128 4G Grey, No.Bonus",28490000,4.9,858 rating • 348 ulasan,Terjual 3 rb+,Ini Toko Budi Shop,Hp,Sony,Baru,Terjual 3 rb+,3000
1775100636-118,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/tecnoofficialstore/new-5x-superzoom-flashsnap-tecno-camon-50-pro-5g-8gb-8gb-256gb-50mp-sony-lyt-700c-50mp-3x-telephoto-camera-mediatek-dimensity-7400-ultimate-5g-ip69k-6500mah-android-16-camon50pro-1734382431243174987?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"[NEW] [5x SUPERZOOM FLASHSNAP] TECNO CAMON 50 PRO 5G 8GB+8GB*/256GB, 50MP Sony LYT-700C, 50MP 3x Telephoto Camera, MediaTek Dimensity 7400 Ultimate 5G, IP69K, 6500mAh, Android 16, camon50pro - Moonshadow Black",55990000,4.9,61 rating • 46 ulasan,Terjual 250+,TECNO Indonesia Shop,Hp,Sony,Baru,Terjual 250+,250
1775100641-119,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/majujaya-pc/sony-z-v1-baru-original-garansi-distributor-1733325097088092059?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,"SONY Z-V1 BARU ORIGINAL GARANSI DISTRIBUTOR - BOX PUTIH, STANDAR BOX",74500000,5.0,1 rating • 1 ulasan,Terjual 1,MAJUJAYA PC,Hp,Sony,Baru,Terjual 1,1
1775100646-120,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/ping-shop/hp-sony-ericsson-w595-sliding-sangat-langka-mewah-elegan-musik?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Sony Ericsson W595 Single sim Sliding Unik Kamera Bluetooth Bergaransi,14500000,0,0 rating • 0 ulasan,Terjual 0,Ping Ponsel,Hp,Sony,Baru,Terjual 0,0
1775100652-121,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/astrogood/sony-xperia-pro-i-vlog-bundle-1730794095884142197?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,SONY Xperia Pro-I Vlog Bundle,69900000,0,0 rating • 0 ulasan,Terjual 0,ASTRO GOOD,Hp,Sony,Baru,Terjual 0,0
1775100658-122,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/windows-android-ios/xperia-10-iv-6-128-global-2-sim-haybrid-bea-cukai-sinyal-permanen-1731642435077571864?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,XPERIA 10 IV 6/128 GLOBAL 2 SIM HAYBRID BEA CUKAI SINYAL PERMANEN,35000000,5.0,1 rating • 1 ulasan,Terjual 2,android ios windows harmony,Hp,Sony,Baru,Terjual 2,2
1775100663-123,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/goldencity368/semua-sony-xperia-di-jual-wifi-only-second-original-1732925487974679783?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,SEMUA SONY XPERIA DI JUAL WIFI ONLY SECOND ORIGINAL - X5 MARK II 97% NO SHADOW,22000000,0,0 rating • 0 ulasan,11 barang berhasil terjual,goldencity368,Hp,Sony,Baru,Terjual 11,11
1775100668-124,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/partponsel/sony-xperia-z3-dual-baterai-original?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,sony xperia z3+ dual baterai Original,1430000,5.0,3 rating • 2 ulasan,Terjual 3,Partponsel,Hp,Sony,Baru,Terjual 3,3
1775100673-125,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/ping-shop/sony-ericsson-t707-lipat-dua-layar-bisa-musik-mewah-elegan-hp-walkman-kamera-sd-card-slot-radio-fm-single-sim-bluetooth-hijau-merah-1729894728035829276?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Sony Ericsson T707 Lipat Dua Layar Bisa Musik Mewah Elegan HP Walkman Kamera SD Card Slot Radio FM Single SIM Bluetooth Hijau Merah,13440000,0,0 rating • 0 ulasan,Terjual 0,Ping Ponsel,Hp,Sony,Baru,Terjual 0,0
1775100678-126,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/tukang-ngablue/sony-xperia-ori-taiwan-hitam-054e8?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Sony Xperia Ori Taiwan - Hitam,27590000,5.0,1 rating • 1 ulasan,Terjual 4,Tukang Ngablue,Hp,Sony,Baru,Terjual 4,4
1775100683-127,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/pc-shop/sony-hp-sony-c3-produk-dengan-informasi-yang-tersedia-1731775523870639692?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Sony Hp Sony C3 - Produk Dengan Informasi Yang Tersedia,1000000,0,0 rating • 0 ulasan,Terjual 0,PCshop.idn,Hp,Sony,Baru,Terjual 0,0
1775100688-128,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/grandstoreid/hp-handphone-jadul-baru-sony-ericsson-w910-3g-hp-slide-klasik-lama-hitam-6d3d2?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Hp Handphone Jadul Baru Sony Ericsson W910 3G Hp Slide Klasik Lama - Hitam,14200000,0,0 rating • 0 ulasan,1 barang berhasil terjual,Grandstoreid1,Hp,Sony,Baru,Terjual 1,1
1775100694-129,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/idstorecom-1/lndr-sony-xperia-5-minusan-seken-orignal-di-jual-wifi-only?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Lndr- Sony Xperia 5 Minusan Seken Orignal Di Jual Wifi Only,18215000,0,0 rating • 0 ulasan,Terjual 0,Idstorecom,Hp,Sony,Baru,Terjual 0,0
1775100699-130,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/pasadena/sony-experia-m4-aqua?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,SONY Experia M4 Aqua,17850000,5.0,2 rating • 2 ulasan,Terjual 3,Pasadena 2.0,Hp,Sony,Baru,Terjual 3,3
1775100704-131,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/wahyu5758/sony-xperia-z5-big-fullset-docomo-cod-semarang?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Sony Xperia Z5 BIG - Fullset - DOCOMO - COD Semarang,10999990,0,0 rating • 0 ulasan,Terjual 0,WAHYUDI5758,Hp,Sony,Baru,Terjual 0,0
1775100710-132,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/gg-store-23-16/sony-z2-2-16gb-second-resmi-minus-1734032672472270699?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,SONY Z2 2/16GB SECOND RESMI MINUS,2000000,0,0 rating • 0 ulasan,Terjual 0,Arfan Cell 23,Hp,Sony,Baru,Terjual 0,0
1775100715-133,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/cncphoneshop/hape-sony-ericsson-aspen-aspen-m1i-qwerty-new-fullset-original-minusan-1729868504933500249?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Hape Sony Ericsson Aspen Aspen M1i QWERTY New Fullset Original Minusan,2500000,5.0,2 rating • 1 ulasan,Terjual 4,CNC phoneshop,Hp,Sony,Baru,Terjual 4,4
1775100720-134,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/vayra23/sony-xperia-xz-xz3-xz4-xperia-1-xperia-5-xz5-xperia-1-ii-smart?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Sony Xperia XZ/ XZ3/ XZ4/ Xperia 1/Xperia 5/XZ5/Xperia 1 II Smart,1279000,0,0 rating • 0 ulasan,Terjual 0,vayra23,Hp,Sony,Baru,Terjual 0,0
1775100725-135,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/ciko/sony-xperia-xz-premium?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Sony xperia XZ premium,41500000,5.0,2 rating • 1 ulasan,Terjual 2,Cik@_NEW,Hp,Sony,Baru,Terjual 2,2
1775100730-136,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/aqsastore27/sony-xperia-5-ii-like-new-all-operator-1732734584513660052?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,SONY XPERIA 5 II LIKE NEW all operator,25500000,5.0,1 rating • 1 ulasan,Terjual 1,AqsaStore27,Hp,Sony,Baru,Terjual 1,1
1775100736-137,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/futurify/sony-xperia-1-4-64-second-1731269313576928279?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,sony xperia 1 4/64(second),8000000,0,0 rating • 0 ulasan,Terjual 0,futurify,Hp,Sony,Baru,Terjual 0,0
1775100741-138,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/idstorecom-1/lndr-sony-xperia-5-iii-5g-8-128gb-second-orignal-spec-a103so?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Lndr- Sony Xperia 5 Iii 5G 8-128Gb Second Orignal Spec A103So,66515000,0,0 rating • 0 ulasan,Terjual 0,Idstorecom,Hp,Sony,Baru,Terjual 0,0
1775100746-139,https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony,https://www.tokopedia.com/astro-m/android-second-soni-experia-5-mark-ii-resmi-1729697520605104199?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D20260402031934432ACA3A1E345E2BEOKW%26src%3Dsearch,Android Second Soni Experia 5 Mark II Resmi,48000000,0,0 rating • 0 ulasan,Terjual 0,Astro-Mobile,Hp,Sony,Baru,Terjual 0,0
