web_scraper_order,web_scraper_start_url,detail produk,detail produk-href,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777228541-1281","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","XIAOMI POCO F3 5G RAM 6 ROM 128 GB 6/128 8/256 Garansi ResmiRp4.999.000Hemat s.d  1% Pakai Bonus5.090+ terjualRuang Ponsel_NEWJakarta Pusat","https://www.tokopedia.com/ruang-ponsel/xiaomi-poco-f3-5g-ram-6-rom-128-gb-6-128-8-256-garansi-resmi-poco-f6-8-256-black-8cdea?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","XIAOMI POCO F3 5G RAM 6 ROM 128 GB 6/128 8/256 Garansi Resmi - POCO F6 8/256, Black","Rp4.999.000","","","",""
"1777228546-1282","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO X5 8/256 GARANSI RESMI XIAOMI 15 BULAN SEGEL NO REPACKRp2.499.000Hemat s.d  1% Pakai Bonus5.04 terjualTogahbangunkaryaPalembang","https://www.tokopedia.com/farcell14/poco-x5-8-256-garansi-resmi-xiaomi-15-bulan-segel-no-repack-black?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO X5 8/256 GARANSI RESMI XIAOMI 15 BULAN SEGEL NO REPACK - BLACK","Rp2.499.000","5","Terjual 4","Kota Palembang","Togahbangunkarya"
"1777228551-1283","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Hp Xiaomi Poco X5 5G 8/256 GB - ( Xiaomi Poco X 5 5G 8GB + 256GB ) Garansi ResmiRp3.199.000Hemat s.d  1% Pakai Bonus5.03 terjualGM STORE14Jakarta Timur","https://www.tokopedia.com/gm-store14/hp-xiaomi-poco-x5-5g-8-256-gb-xiaomi-poco-x-5-5g-8gb-256gb-garansi-resmi-1730078243794027548?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Hp Xiaomi Poco X5 5G 8/256 GB - ( Xiaomi Poco X 5 5G 8GB + 256GB ) Garansi Resmi - Biru","Rp3.199.000","5","Terjual 3","Kota Administrasi Jakarta Timur","GM STORE14"
"1777228556-1284","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Xiaomi Poco C65 Ram 6 Rom 128GBRp2.599.000Hemat s.d  1% Pakai Bonus5.017 terjualTiga Mutiara GadgetSurabaya","https://www.tokopedia.com/gadgedmurah-1/xiaomi-poco-c65-ram-6-rom-128gb?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi Poco C65 Ram 6 Rom 128GB","Rp2.599.000","5","Terjual 17","Kota Surabaya","Tiga Mutiara Gadget"
"1777228561-1285","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Poco C71 ram 4/128 Gb garansi resmi new fresh no repackRp1.625.0005.07 terjualPesona Cipta CelularSurakarta","https://www.tokopedia.com/pesonacipta/poco-c71-ram-4-128-gb-garansi-resmi-new-fresh-no-repack-1733275530720151485-1735275738874283965?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Poco C71 ram 4/128 Gb garansi resmi new fresh no repack - Hitam, 4/128 Gb","Rp1.625.000","5","Terjual 9","Kota Surakarta","Pesona Cipta Celular"
"1777228566-1286","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","XIAOMI POCO C71 RAM 4/128 GB GARANSI RESMI TERMURAHRp1.699.000Bisa COD5.011 terjualTERAFONEKab. Sleman","https://www.tokopedia.com/terafone/xiaomi-poco-c71-ram-4-128-gb-garansi-resmi-termurah-1731510696585233579?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","XIAOMI POCO C71 RAM 4/128 GB GARANSI RESMI TERMURAH - BLACK","Rp1.699.000","5","Terjual 12","Kab. Sleman","TERAFONE"
"1777228571-1287","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Poco M7 Pro 5G 8/256 Baru Garansi ResmiRp3.260.000Hemat s.d  1% Pakai Bonus5.015 terjualRay Olshop MakassarMakassar","https://www.tokopedia.com/rayolshopmakassar/poco-m7-pro-5g-8-256-baru-garansi-resmi-1731155723659412777?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Poco M7 Pro 5G 8/256 Baru Garansi Resmi - Silver","Rp3.260.000","5","Terjual 15","Kota Makassar","Ray Olshop Makassar"
"1777228576-1288","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO C71 4/128GB GARANSI RESMI XIAOMI POCO C71 4GB 128GBRp1.699.000Hemat s.d  1% Pakai Bonus1 terjualZone Store BJMBanjarmasin","https://www.tokopedia.com/zainhafistore/poco-c71-4-128gb-garansi-resmi-xiaomi-poco-c71-4gb-128gb-1734411946177038309?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO C71 4/128GB GARANSI RESMI XIAOMI POCO C71 4GB 128GB - Black","Rp1.699.000","","1 barang berhasil terjual","Kota Banjarmasin","Zone Store BJM"
"1777228581-1289","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Xiaomi POCO C40 3/32 Garansi ResmiRp1.275.000Hemat s.d  1% Pakai Bonus4 terjualAdreena SellSemarang","https://www.tokopedia.com/adreena-cell-smg/xiaomi-poco-c40-3-32-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi POCO C40 3/32 Garansi Resmi","Rp1.275.000","","4 barang berhasil terjual","Kota Semarang","Adreena Sell"
"1777228586-1290","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO C65 RAM hingga 16 GB* Prosesor kencang Helio G85 90Hz BergaransiRp1.570.000Hemat s.d  1% Pakai Bonusgrand cellular_NEWJakarta Barat","https://www.tokopedia.com/grandcells/poco-c65-ram-hingga-16-gb-prosesor-kencang-helio-g85-90hz-bergaransi-biru-8-256gb-0c55b?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO C65 RAM hingga 16 GB* Prosesor kencang Helio G85 90Hz Bergaransi - Biru, 8/256Gb","Rp1.570.000","","","Kota Administrasi Jakarta Barat","grand cellular_NEW"
"1777228591-1291","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Poco X7 Pro 5G 12/512GB Garansi ResmiRp5.499.000Hemat s.d  1% Pakai Bonus5.025 terjualSmartphone MakassarMakassar","https://www.tokopedia.com/smartphone-makassar/poco-x7-pro-5g-12-512gb-garansi-resmi-1730915865278187506-1734727821843530924?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Poco X7 Pro 5G 12/512GB Garansi Resmi - Black","Rp5.499.000","5","Terjual 25","Kota Makassar","Smartphone Makassar"
"1777228596-1292","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO C85 6/128GB Garansi ResmiRp2.199.000Hemat s.d  1% Pakai Bonus5.015 terjualSmartphone MakassarMakassar","https://www.tokopedia.com/smartphone-makassar/poco-c85-6-128gb-garansi-resmi-1731812074158195884?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO C85 6/128GB Garansi Resmi","Rp2.199.000","5","Terjual 15","Kota Makassar","Smartphone Makassar"
"1777228601-1293","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO C85 6/128GB & 8/256GB Batrei Besar 6000mAh Pengisian Cepat 33W Ekspansi RAM 16GB Layar Imersif 6.9"" 120Hz Kamera Ganda AI HandphoneRp1.099.999Bisa COD1 terjualLulukkshoppKab. Kampar","https://www.tokopedia.com/lulukkshopp/poco-c85-6-128gb-8-256gb-batrei-besar-6000mah-pengisian-cepat-33w-ekspansi-ram-16gb-layar-imersif-6-9-120hz-kamera-ganda-ai-handphone-1732735608188929156?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO C85 6/128GB & 8/256GB Batrei Besar 6000mAh Pengisian Cepat 33W Ekspansi RAM 16GB Layar Imersif 6.9"" 120Hz Kamera Ganda AI Handphone","Rp1.099.999","","1 barang berhasil terjual","Kab. Kampar","Lulukkshopp"
"1777228606-1294","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Poco C71 Ram 4/128GB Original ResmiRp1.799.0005.030+ terjualMUZIERION OLSHOPTangerang Selatan","https://www.tokopedia.com/muzierion-olshop/poco-c71-ram-4-128gb-original-resmi-1731530770168907146?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Poco C71 Ram 4/128GB Original Resmi - BLACK","Rp1.799.000","5","Terjual 30+","Kota Tangerang Selatan","MUZIERION OLSHOP"
"1777228611-1295","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","PROMO POCO C75 6/128 GARANSI RESMI 100%Rp1.500.000Bisa COD5 terjualempattaKab. Sleman","https://www.tokopedia.com/empatta/promo-poco-c75-6-128-garansi-resmi-100-1733575977821767217?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","PROMO POCO C75 6/128 GARANSI RESMI 100%","Rp1.500.000","","5 barang berhasil terjual","Kab. Sleman","empatta"
"1777228616-1296","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Poco F5 8/256 GB Garansi Resmi NewRp5.999.000Hemat s.d  1% Pakai Bonus5.040+ terjualHamdalah99Surabaya","https://www.tokopedia.com/hamdalah99/poco-f5-8-256-gb-garansi-resmi-new-putih-fbdb0?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Poco F5 8/256 GB Garansi Resmi New - Putih","Rp5.999.000","5","Terjual 40+","Kota Surabaya","Hamdalah99"
"1777228622-1297","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","27%Xiaomi Poco C71 4/128GB 6.88"" 120Hz Garansi ResmiRp1.683.000Rp2.299.000Hemat s.d  1% Pakai Bonus4.950+ terjualiSmile IndonesiaJakarta Pusat","https://www.tokopedia.com/ismile-indonesia/xiaomi-poco-c71-4-128gb-6-88-120hz-garansi-resmi-1734240355677472651?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi Poco C71 4/128GB 6.88"" 120Hz Garansi Resmi - Black, Non Free Gift Package","Rp1.683.000","4.9","Terjual 50+","Kota Administrasi Jakarta Pusat","iSmile Indonesia"
"1777228627-1298","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","poco c65Rp1.439.000Hemat s.d  1% Pakai Bonus5.04 terjualMarketa SolutionsKab. Brebes","https://www.tokopedia.com/marketa-solutions/poco-c65?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","poco c65","Rp1.439.000","5","Terjual 4","Kab. Brebes","Marketa Solutions"
"1777228632-1299","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","PROMO POCO C75 6/128 GARANSI RESMI 100%Rp1.500.000Bisa COD10 terjualdestilaKab. Kulon Progo","https://www.tokopedia.com/destila/promo-poco-c75-6-128-garansi-resmi-100-1733601556546880692?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","PROMO POCO C75 6/128 GARANSI RESMI 100%","Rp1.500.000","","10 barang berhasil terjual","Kab. Kulon Progo","destila"
"1777228637-1300","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Xiaomi POCO C85 6/128GB - 8/256GB | Layar 6.9″ 120Hz | Baterai 6000mAh 33W Fast Charging | Kamera 50MP AI Dual | Garansi ResmiRp2.299.000Hemat s.d  1% Pakai Bonus5.0250+ terjualShopyz IDJakarta Utara","https://www.tokopedia.com/shopyzid/xiaomi-poco-c85-6-128gb-8-256gb-layar-6-9-120hz-baterai-6000mah-33w-fast-charging-kamera-50mp-ai-dual-garansi-resmi-1733001285113513263?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi POCO C85 6/128GB - 8/256GB | Layar 6.9″ 120Hz | Baterai 6000mAh 33W Fast Charging | Kamera 50MP AI Dual | Garansi Resmi - Black, 6/128GB","Rp2.299.000","5","Terjual 250+","Kota Administrasi Jakarta Utara","Shopyz ID"
"1777228642-1301","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Xiaomi POCO C65 (8/256GB)(MALL) Support NFC | Helio G85 | 90Hz refresh rate tinggi | 50 MP AI Triple kamera [ Official Store ] -POCO C65 HITAM WifiRp2.900.000papihpudmTasikmalaya","https://www.tokopedia.com/papihpudm/xiaomi-poco-c65-8-256gb-mall-support-nfc-helio-g85-90hz-refresh-rate-tinggi-50-mp-ai-triple-kamera-official-store-poco-c65-hitam-wifi-1732591062030649230?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi POCO C65 (8/256GB)(MALL) Support NFC | Helio G85 | 90Hz refresh rate tinggi | 50 MP AI Triple kamera [ Official Store ] -POCO C65 HITAM Wifi","Rp2.900.000","","","Kota Tasikmalaya","papihpudm"
"1777228647-1302","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Xiaomi poco X5 5G ram 8Gb rom 256GB FullsetRp2.200.000Hemat s.d  1% Pakai Bonus7 terjualgrand cellular_NEWJakarta Barat","https://www.tokopedia.com/grandcells/xiaomi-poco-x5-5g-ram-8gb-rom-256gb-fullset-hitam-6-128gb-c5142?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi poco X5 5G ram 8Gb rom 256GB Fullset - Hitam, 6/128Gb","Rp2.200.000","","7 barang berhasil terjual","Kota Administrasi Jakarta Barat","grand cellular_NEW"
"1777228652-1303","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO C65 | RAM 8GB - 16 GB* / 256GB | Helio G85 90Hz | 50 MP AI TripleRp1.680.000Hemat s.d  1% Pakai Bonus1 terjualAluna Shop By TCMalang","https://www.tokopedia.com/alunashopbytc/poco-c65-ram-8gb-16-gb-256gb-helio-g85-90hz-50-mp-ai-triple-hitam-6-128-589d7?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO C65 | RAM 8GB - 16 GB* / 256GB | Helio G85 90Hz | 50 MP AI Triple - Hitam, 6/128","Rp1.680.000","","3 barang berhasil terjual","Kota Malang","Aluna Shop By TC"
"1777228657-1304","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Poco C75 6/128 GB | 8/256 GB Garansi ResmiRp2.050.0005.050+ terjualMingci StoreBekasi","https://www.tokopedia.com/mingci-store/poco-c75-6-128-gb-8-256-gb-garansi-resmi-hitam-6-128-0fe65?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Poco C75 6/128 GB | 8/256 GB Garansi Resmi - Hitam, 6/128","Rp2.050.000","5","Terjual 50+","Kota Bekasi","Mingci Store"
"1777228662-1305","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO M7 (8GB/256) Baterai besar 7000mAhRp3.996.0005.070+ terjualvicell01Kab. Kediri","https://www.tokopedia.com/vicell01/poco-m7-8gb-256-baterai-besar-7000mah-1733090505864479770?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO M7 (8GB/256) Baterai besar 7000mAh - silver","Rp3.996.000","5","Terjual 70+","Kab. Kediri","vicell01"
"1777228667-1306","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Xiaomi Poco C75 8/256 & 6/128 GB NFC || 120Hz || Camera 50 MP || Helio G81 ||Garansi ResmiRp1.999.0005.040+ terjualYakincell89Kab. Bogor","https://www.tokopedia.com/yakincell89/xiaomi-poco-c75-8-256-6-128-gb-nfc-120hz-camera-50-mp-helio-g81-garansi-resmi-1731724508640281937?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi Poco C75 8/256 & 6/128 GB NFC || 120Hz || Camera 50 MP || Helio G81 ||Garansi Resmi - 6/128 GB GREEN","Rp1.999.000","5","Terjual 40+","Kab. Bogor","Yakincell89"
"1777228672-1307","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO M6 PRO 8/256GB 120HZ 67w Garansi Resmi Xiaomi x6 13 NOTE 12 X5 5GRp3.499.9004.9250+ terjualZeil storeJakarta Selatan","https://www.tokopedia.com/zeilstore/poco-m6-pro-8-256gb-120hz-67w-garansi-resmi-xiaomi-x6-13-note-12-x5-5g-black-8-256-70cc9?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO M6 PRO 8/256GB 120HZ 67w Garansi Resmi Xiaomi x6 13 NOTE 12 X5 5G - BLACK 8/256","Rp3.499.900","4.9","Terjual 250+","Kota Administrasi Jakarta Selatan","Zeil store"
"1777228677-1308","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","XIAOMI POCO C40 RAM 3/32 GB 4/64 GB GARANSI RESMIRp1.213.000Hemat s.d  1% Pakai Bonus4.07 terjualSahabat PhoneshopJakarta Utara","https://www.tokopedia.com/sahabatphoneshop-1/xiaomi-poco-c40-ram-3-32-gb-4-64-gb-garansi-resmi-power-black-4-64-gb-0265a?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","XIAOMI POCO C40 RAM 3/32 GB 4/64 GB GARANSI RESMI - POWER Black, 4/64 GB","Rp1.213.000","4","Terjual 8","Kota Administrasi Jakarta Utara","Sahabat Phoneshop"
"1777228682-1309","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO C71 4/128 Gb Battery 5200mah Camera 32mp Original Garansi Resmi 15 BulanRp1.649.000Rp1.699.000Hemat s.d  1% Pakai Bonus4.9100+ terjualinoe87Kab. Grobogan","https://www.tokopedia.com/inoe87/poco-c71-4-128-gb-battery-5200mah-camera-32mp-original-garansi-resmi-15-bulan-1733281466073974189?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO C71 4/128 Gb Battery 5200mah Camera 32mp Original Garansi Resmi 15 Bulan - Random, 4/128 Gb","Rp1.649.000","4.9","Terjual 100+","Kab. Grobogan","inoe87"
"1777228687-1310","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Xiaomi Pocophone C71 4/128GB 6.88 Inch Garansi ResmiRp1.769.000Hemat s.d  1% Pakai Bonus5.023 terjualAndalas Cellular_NEWBalikpapan","https://www.tokopedia.com/andalascellularb/xiaomi-pocophone-c71-4-128gb-6-88-inch-garansi-resmi-1731572905454765071?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi Pocophone C71 4/128GB 6.88 Inch Garansi Resmi - Black","Rp1.769.000","5","Terjual 23","Kota Balikpapan","Andalas Cellular_NEW"
"1777228692-1311","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","REDMI POCO M5 RAM 4/128 GB GARANSI RESMI ORIGINAL BISA GOPAYLATERRp1.675.000Bisa COD1 terjualSalam phoneSurabaya","https://www.tokopedia.com/zhncell/redmi-poco-m5-ram-4-128-gb-garansi-resmi-original-bisa-gopaylater-hitam-cdde3?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","REDMI POCO M5 RAM 4/128 GB GARANSI RESMI ORIGINAL BISA GOPAYLATER - Hitam","Rp1.675.000","","1 barang berhasil terjual","Kota Surabaya","Salam phone"
"1777228697-1312","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","REDMI POCO C65 RAM 8/256 GB GARANSI RESMI ORIGINAL BISA GOPAYLATERRp1.925.000Bisa COD5.02 terjualSalam phoneSurabaya","https://www.tokopedia.com/zhncell/redmi-poco-c65-ram-8-256-gb-garansi-resmi-original-bisa-gopaylater-hitam-72c8a?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","REDMI POCO C65 RAM 8/256 GB GARANSI RESMI ORIGINAL BISA GOPAYLATER - Hitam","Rp1.925.000","5","Terjual 2","Kota Surabaya","Salam phone"
"1777228702-1313","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Xiaomi POCO C75 (6/128GB) (8/256GB) | Layar 6,88"" | 50MP AI | 18W Pengisian cepat | NFC Garansi ResmiRp1.440.0005 terjualPRIME CELL505Semarang","https://www.tokopedia.com/prime-cell505/xiaomi-poco-c75-6-128gb-8-256gb-layar-6-88-50mp-ai-18w-pengisian-cepat-nfc-garansi-resmi-1731775774046323783?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi POCO C75 (6/128GB) (8/256GB) | Layar 6,88"" | 50MP AI | 18W Pengisian cepat | NFC Garansi Resmi - 8/256","Rp1.440.000","","6 barang berhasil terjual","Kota Semarang","PRIME CELL505"
"1777228707-1314","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Xiaomi Poco C71 4/128GB - Garansi RESMIRp1.678.000Rp1.679.000Hemat s.d  1% Pakai Bonus5.030+ terjualGesrek PhoneDepok","https://www.tokopedia.com/gesrek/xiaomi-poco-c71-4-128gb-garansi-resmi-1732245245909960208?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi Poco C71 4/128GB - Garansi RESMI - Black","Rp1.678.000","5","Terjual 30+","Kota Depok","Gesrek Phone"
"1777228712-1315","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Xiaomi Poco C40 4/64 Ram 4gb 64gb new garansi resmiRp1.180.000Bisa COD5.013 terjualRNR303Depok","https://www.tokopedia.com/rnr307/xiaomi-poco-c40-4-64-ram-4gb-64gb-new-garansi-resmi-3gb-32gb?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Xiaomi Poco C40 4/64 Ram 4gb 64gb new garansi resmi - 3gb 32gb","Rp1.180.000","5","Terjual 13","Kota Depok","RNR303"
"1777228717-1316","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","Poco C75 6/128 Garansi ResmiRp1.325.000Hemat s.d  1% Pakai BonuskytcellmetroMetro","https://www.tokopedia.com/kytcellmetro/poco-c75-6-128-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Poco C75 6/128 Garansi Resmi","Rp1.325.000","","","Kota Metro","kytcellmetro"
"1777228722-1317","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","xiaomi poco c71 garansi resmi ram 4/128Rp1.750.000Hemat s.d  1% Pakai Bonus5.08 terjualEENKS DM19Probolinggo","https://www.tokopedia.com/eenks-dm19/xiaomi-poco-c71-garansi-resmi-ram-4-128-1733711449244927955?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","xiaomi poco c71 garansi resmi ram 4/128 - segel","Rp1.750.000","5","Terjual 8","Kota Probolinggo","EENKS DM19"
"1777228728-1318","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO F1 SECCOND ORI FULLSETRp550.000Bisa COD2 terjualVENNN SHOPJakarta Barat","https://www.tokopedia.com/vennn-shop/poco-f1-seccond-ori-fullset-1734480550667322706?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO F1 SECCOND ORI FULLSET","Rp550.000","","2 barang berhasil terjual","Kota Administrasi Jakarta Barat","VENNN SHOP"
"1777228733-1319","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO M5 4/128GB GARANSI RESMIRp2.449.000Hemat s.d  1% Pakai Bonus5.02 terjualRZL GADGET MAKASSARMakassar","https://www.tokopedia.com/rzlgadgetmakassar/poco-m5-4-128gb-garansi-resmi-hitam?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO M5 4/128GB GARANSI RESMI - Hitam","Rp2.449.000","5","Terjual 2","Kota Makassar","RZL GADGET MAKASSAR"
"1777228738-1320","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","11%Poco C71 128GB [ RAM 4GB ] Black Blue Gold Garansi Resmi  IndonesiaRp1.681.000Rp1.899.000Hemat s.d  1% Pakai Bonus5.0100+ terjualNew RizkyAppleJakarta Pusat","https://www.tokopedia.com/new-rizkyapple/poco-c71-128gb-ram-4gb-black-blue-gold-garansi-resmi-indonesia-1734425106315904126?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","Poco C71 128GB [ RAM 4GB ] Black Blue Gold Garansi Resmi  Indonesia - Black, Non Bundle","Rp1.681.000","5","Terjual 100+","Kota Administrasi Jakarta Pusat","New RizkyApple"
"1777228743-1321","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20poco","POCO M7 8GB/256GB | Baterai besar 7000mAh dengan pengisian daya 33W - GARANSI RESMIRp2.960.000Rp3.149.000Hemat s.d  1% Pakai Bonus5.030+ terjualSmile Mobile Phone ShopBandung","https://www.tokopedia.com/smilemobile/poco-m7-8gb-256gb-baterai-besar-7000mah-dengan-pengisian-daya-33w-garansi-resmi-1732870386143954331-1735154800558441883?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D202604261831018E98D81F8217301A6I8V%26src%3Dsearch","POCO M7 8GB/256GB | Baterai besar 7000mAh dengan pengisian daya 33W - GARANSI RESMI - Black","Rp2.960.000","5","Terjual 30+","Kota Bandung","Smile Mobile Phone Shop"
